,exp,run,snapshot,pixel_similarity,structural_similarity,mean_squared_error,class
305,baseline_exp_appearance_3,a,5,0.9295166015625,0.9534826303251468,402.9559065755208,buggy
306,baseline_exp_appearance_3,a,6,0.9176022677951388,0.9437404042976631,501.10675347222224,buggy
307,baseline_exp_appearance_3,a,7,0.9283791775173612,0.9516176588392848,372.00103542751737,buggy
308,baseline_exp_appearance_3,a,8,0.9264691840277778,0.9495407343044466,387.8848502604167,buggy
309,baseline_exp_appearance_3,a,9,0.8187901475694445,0.9352471508863908,433.93835503472224,buggy
310,baseline_exp_appearance_3,b,0,1.0,1.0,0.0,buggy
311,baseline_exp_appearance_3,b,1,0.9468771701388888,0.9798225758959214,87.4673695203993,buggy
312,baseline_exp_appearance_3,b,2,0.9307267252604168,0.9580661197383749,299.0182508680556,buggy
313,baseline_exp_appearance_3,b,3,0.9259730360243056,0.9534332349392374,399.14503689236113,buggy
314,baseline_exp_appearance_3,b,4,0.9288533528645834,0.9554777043777384,325.8018570963542,buggy
315,baseline_exp_appearance_3,b,5,0.9273564995659722,0.9539854810217434,379.12259168836806,buggy
316,baseline_exp_appearance_3,b,6,0.9138137478298612,0.9445692178354164,461.9587939453125,buggy
317,baseline_exp_appearance_3,b,7,0.9195494249131944,0.9449552551086692,482.4018655056424,buggy
318,baseline_exp_appearance_3,b,8,0.9277495659722222,0.95215438761327,332.3503615993924,buggy
319,baseline_exp_appearance_3,b,9,0.8205428059895833,0.9402262903880684,376.8288886176216,buggy
320,baseline_exp_appearance_3,c,0,1.0,1.0,0.0,buggy
321,baseline_exp_appearance_3,c,1,0.9525995551215278,0.9835353940745304,71.18758382161458,buggy
322,baseline_exp_appearance_3,c,2,0.9424026150173612,0.9750280618369253,135.36919921875,buggy
323,baseline_exp_appearance_3,c,3,0.9318044704861111,0.9574279870530578,352.8174126519097,buggy
324,baseline_exp_appearance_3,c,4,0.9242599826388888,0.952260487693848,337.02148111979164,buggy
325,baseline_exp_appearance_3,c,5,0.9251321072048612,0.9529422038743548,397.02589328342015,buggy
326,baseline_exp_appearance_3,c,6,0.9070659722222222,0.9389888083987292,550.4094224717882,buggy
327,baseline_exp_appearance_3,c,7,0.9170534939236112,0.9432930580603912,446.1311585828993,buggy
328,baseline_exp_appearance_3,c,8,0.9186271158854168,0.945026390918017,434.5282278103298,buggy
329,baseline_exp_appearance_3,c,9,0.8102593315972222,0.9365145623386,464.3524858940973,buggy
330,baseline_exp_appearance_3,d,0,1.0,1.0,0.0,buggy
331,baseline_exp_appearance_3,d,1,0.9582180447048612,0.9859355405437428,68.13183919270833,buggy
332,baseline_exp_appearance_3,d,2,0.9454329427083332,0.9756477749338336,193.6640261501736,buggy
333,baseline_exp_appearance_3,d,3,0.9321750217013888,0.956281963553726,400.18854329427086,buggy
334,baseline_exp_appearance_3,d,4,0.9308607313368056,0.955162246891062,348.2962925889757,buggy
335,baseline_exp_appearance_3,d,5,0.9278822157118056,0.9527049251785012,358.7326749674479,buggy
336,baseline_exp_appearance_3,d,6,0.9172371419270834,0.9437260462779712,457.0544097222222,buggy
337,baseline_exp_appearance_3,d,7,0.92657470703125,0.9499785685039992,377.9598795572917,buggy
338,baseline_exp_appearance_3,d,8,0.9189463975694444,0.9433417969165728,482.8995233832465,buggy
339,baseline_exp_appearance_3,d,9,0.8192423502604167,0.9410901478014092,369.8859049479167,buggy
340,baseline_exp_appearance_3,e,0,1.0,1.0,0.0,buggy
341,baseline_exp_appearance_3,e,1,0.9343991427951388,0.9630835474258544,236.4899085828993,buggy
342,baseline_exp_appearance_3,e,2,0.921806640625,0.9540855566327862,322.1581117078993,buggy
343,baseline_exp_appearance_3,e,3,0.9195844184027778,0.9504596162578852,349.38007893880206,buggy
344,baseline_exp_appearance_3,e,4,0.9180259874131944,0.950511045742714,303.8789230685764,buggy
345,baseline_exp_appearance_3,e,5,0.91645263671875,0.950709369911479,355.6160484483507,buggy
346,baseline_exp_appearance_3,e,6,0.9055013020833332,0.9412598903322256,466.15039496527777,buggy
347,baseline_exp_appearance_3,e,7,0.9173776584201389,0.9475796676619328,394.0473274739583,buggy
348,baseline_exp_appearance_3,e,8,0.9099636501736112,0.9401667882903688,488.0253776041667,buggy
349,baseline_exp_appearance_3,e,9,0.8228049045138889,0.9431176253689512,348.74746066623266,buggy
350,baseline_exp_appearance_3,f,0,1.0,1.0,0.0,buggy
351,baseline_exp_appearance_3,f,1,0.93931884765625,0.9648870331687752,235.40961886935764,buggy
352,baseline_exp_appearance_3,f,2,0.9438357204861112,0.9762644044448558,153.9031060112847,buggy
353,baseline_exp_appearance_3,f,3,0.9404172092013888,0.9644720790173458,277.79557020399307,buggy
354,baseline_exp_appearance_3,f,4,0.9262741427951388,0.9544214794769276,303.85787624782984,buggy
355,baseline_exp_appearance_3,f,5,0.9297447374131944,0.9568254557838158,314.9253542751736,buggy
356,baseline_exp_appearance_3,f,6,0.9207188585069443,0.9492618476976032,404.4779475911458,buggy
357,baseline_exp_appearance_3,f,7,0.93704833984375,0.9684175019333656,223.73975423177083,buggy
358,baseline_exp_appearance_3,f,8,0.9264013671875,0.9510282913977386,355.979231499566,buggy
359,baseline_exp_appearance_3,f,9,0.8172111002604167,0.938261812406654,399.7864702690972,buggy
360,baseline_exp_appearance_3,g,0,1.0,1.0,0.0,buggy
361,baseline_exp_appearance_3,g,1,0.95861328125,0.9848399655233152,76.59742214626736,buggy
362,baseline_exp_appearance_3,g,2,0.9357405598958334,0.9600081374103406,304.8096120876736,buggy
363,baseline_exp_appearance_3,g,3,0.9308759223090278,0.9547059323205412,426.8200944010417,buggy
364,baseline_exp_appearance_3,g,4,0.929580078125,0.954207412012346,369.3844078233506,buggy
365,baseline_exp_appearance_3,g,5,0.93951416015625,0.9601530353728048,344.88678059895835,buggy
366,baseline_exp_appearance_3,g,6,0.9208197699652778,0.94726498891213,450.05229817708334,buggy
367,baseline_exp_appearance_3,g,7,0.9352511935763888,0.9551221699826736,351.631099717882,buggy
368,baseline_exp_appearance_3,g,8,0.9301510959201388,0.9495848137123096,432.9901459418403,buggy
369,baseline_exp_appearance_3,g,9,0.8808775499131944,0.944714802077046,316.64880398220487,buggy
370,baseline_exp_appearance_3,h,0,1.0,1.0,0.0,buggy
371,baseline_exp_appearance_3,h,1,0.98802734375,0.9957042588674506,59.04919135199653,buggy
372,baseline_exp_appearance_3,h,2,0.9658767361111112,0.9706649926363506,307.0773239474826,buggy
373,baseline_exp_appearance_3,h,3,0.9632948133680556,0.9672536287808996,341.9763134765625,buggy
374,baseline_exp_appearance_3,h,4,0.9603537326388888,0.96558421613818,319.94315049913195,buggy
375,baseline_exp_appearance_3,h,5,0.9596017795138888,0.9661946646371716,335.3713457573785,buggy
376,baseline_exp_appearance_3,h,6,0.9394097222222222,0.9585263626951768,378.60043484157984,buggy
377,baseline_exp_appearance_3,h,7,0.9578949652777776,0.9626708084179852,342.7196603732639,buggy
378,baseline_exp_appearance_3,h,8,0.9524603949652778,0.9580968401138258,426.5826600477431,buggy
379,baseline_exp_appearance_3,h,9,0.8104497612847222,0.9365732270114244,389.38011745876736,buggy
380,baseline_exp_appearance_3,i,0,1.0,1.0,0.0,buggy
381,baseline_exp_appearance_3,i,1,0.9343991427951388,0.9630835474258544,236.4899085828993,buggy
382,baseline_exp_appearance_3,i,2,0.9337868923611112,0.959639781821026,286.29117919921873,buggy
383,baseline_exp_appearance_3,i,3,0.9258295355902778,0.9528926991477604,382.5133772786458,buggy
384,baseline_exp_appearance_3,i,4,0.9270062934027776,0.9548813601260112,321.995862358941,buggy
385,baseline_exp_appearance_3,i,5,0.9259868706597222,0.9528811827176052,401.3604782443576,buggy
386,baseline_exp_appearance_3,i,6,0.9132402886284722,0.9449974191893727,460.2779660373264,buggy
387,baseline_exp_appearance_3,i,7,0.934482421875,0.9578733162567712,255.33842827690967,buggy
388,baseline_exp_appearance_3,i,8,0.9232796223958334,0.9503658887358636,281.0272365993924,buggy
389,baseline_exp_appearance_3,i,9,0.8103434244791666,0.9351522938913106,462.8419232855903,buggy
390,baseline_exp_appearance_3,j,0,1.0,1.0,0.0,buggy
391,baseline_exp_appearance_3,j,1,0.94066162109375,0.9639394831854678,264.2907861328125,buggy
392,baseline_exp_appearance_3,j,2,0.9388804796006944,0.9597567669972762,315.5699964735243,buggy
393,baseline_exp_appearance_3,j,3,0.9314759657118056,0.9552819594723,358.8467106119792,buggy
394,baseline_exp_appearance_3,j,4,0.9300558810763888,0.9550388820109416,370.5399614800347,buggy
395,baseline_exp_appearance_3,j,5,0.9309640842013888,0.955812789966293,387.0565530056424,buggy
396,baseline_exp_appearance_3,j,6,0.9296671549479166,0.9534732115014004,391.4198600260417,buggy
397,baseline_exp_appearance_3,j,7,0.9424546983506944,0.9730667591088809,165.6943825954861,buggy
398,baseline_exp_appearance_3,j,8,0.9302029079861112,0.962497086409521,262.4268630642361,buggy
399,baseline_exp_appearance_3,j,9,0.8309195963541667,0.936066631200172,413.6054744466146,buggy
400,baseline_exp_appearance_4,a,0,1.0,1.0,0.0,buggy
401,baseline_exp_appearance_4,a,1,0.9721983506944444,0.9897064863574296,41.39849175347222,buggy
402,baseline_exp_appearance_4,a,2,0.9626654730902776,0.9819417551356042,92.85947238498264,buggy
403,baseline_exp_appearance_4,a,3,0.9377045355902778,0.9575277744056396,430.4365261501736,buggy
404,baseline_exp_appearance_4,a,4,0.9415302191840278,0.9614093746282012,307.1462155490452,buggy
405,baseline_exp_appearance_4,a,5,0.9352867296006944,0.9573259754201296,380.4061667209201,buggy
406,baseline_exp_appearance_4,a,6,0.9262706163194444,0.9498016236012106,455.1709431966146,buggy
407,baseline_exp_appearance_4,a,7,0.9316590711805556,0.9508730336482432,459.8085183376736,buggy
408,baseline_exp_appearance_4,a,8,0.9292404513888888,0.9500537770851136,405.79464246961805,buggy
409,baseline_exp_appearance_4,a,9,0.8044740125868055,0.9356570201244402,440.8730368381076,buggy
410,baseline_exp_appearance_4,b,0,1.0,1.0,0.0,buggy
411,baseline_exp_appearance_4,b,1,0.9348540581597222,0.9629901218352568,241.80842447916663,buggy
412,baseline_exp_appearance_4,b,2,0.9210888671875,0.950998411769304,361.2041216362847,buggy
413,baseline_exp_appearance_4,b,3,0.9204511176215278,0.9501926478270722,356.73324598524306,buggy
414,baseline_exp_appearance_4,b,4,0.9213970269097222,0.9502492851851132,345.24014350043404,buggy
415,baseline_exp_appearance_4,b,5,0.9145925564236111,0.9447883467672242,400.7513050672743,buggy
416,baseline_exp_appearance_4,b,6,0.9125935872395832,0.9432109803468652,468.6273312717014,buggy
417,baseline_exp_appearance_4,b,7,0.9138422309027778,0.9407807782376882,502.3107375759549,buggy
418,baseline_exp_appearance_4,b,8,0.9117274305555556,0.9399929795915708,513.0063392469618,buggy
419,baseline_exp_appearance_4,b,9,0.8116050889756945,0.9358304825653724,377.0040980360243,buggy
420,baseline_exp_appearance_4,c,0,1.0,1.0,0.0,buggy
421,baseline_exp_appearance_4,c,1,0.9721983506944444,0.9897064863574296,41.39849175347222,buggy
422,baseline_exp_appearance_4,c,2,0.9650501844618056,0.9840455759299688,55.758931477864586,buggy
423,baseline_exp_appearance_4,c,3,0.9386322699652778,0.958794332149968,353.81780870225697,buggy
424,baseline_exp_appearance_4,c,4,0.9364092339409722,0.9572933874046003,330.27580322265624,buggy
425,baseline_exp_appearance_4,c,5,0.9298293728298612,0.9529324207347528,387.2132313368056,buggy
426,baseline_exp_appearance_4,c,6,0.9279253472222222,0.9491657752745084,465.8275431315104,buggy
427,baseline_exp_appearance_4,c,7,0.9319485134548612,0.950878051903472,487.1458186848959,buggy
428,baseline_exp_appearance_4,c,8,0.9246915690104168,0.9452181077086952,511.80262939453127,buggy
429,baseline_exp_appearance_4,c,9,0.8272808159722222,0.9384196699642894,360.2760815429688,buggy
430,baseline_exp_appearance_4,d,0,1.0,1.0,0.0,buggy
431,baseline_exp_appearance_4,d,1,0.9794666883680556,0.9931033706773356,37.96434787326389,buggy
432,baseline_exp_appearance_4,d,2,0.9490798611111112,0.96576189246591,285.4466661241319,buggy
433,baseline_exp_appearance_4,d,3,0.9509421115451387,0.9652994743017664,320.6738688151042,buggy
434,baseline_exp_appearance_4,d,4,0.9393405490451388,0.9570710927385184,407.37412407769096,buggy
435,baseline_exp_appearance_4,d,5,0.9480669487847222,0.9641336647240302,270.6469439019097,buggy
436,baseline_exp_appearance_4,d,6,0.9332221137152776,0.9523240929579716,415.9179239908854,buggy
437,baseline_exp_appearance_4,d,7,0.9413840060763888,0.9586288929978392,313.77599989149303,buggy
438,baseline_exp_appearance_4,d,8,0.9364987521701388,0.9537951953188092,366.2766748046875,buggy
439,baseline_exp_appearance_4,d,9,0.8192784288194445,0.9328359936962224,458.7391880967882,buggy
440,baseline_exp_appearance_4,e,0,1.0,1.0,0.0,buggy
441,baseline_exp_appearance_4,e,1,0.96019287109375,0.9845304582358904,47.54214463975694,buggy
442,baseline_exp_appearance_4,e,2,0.9516826714409722,0.9767366383466916,164.42633138020832,buggy
443,baseline_exp_appearance_4,e,3,0.9268210177951388,0.953256004811854,439.0608355034722,buggy
444,baseline_exp_appearance_4,e,4,0.9284092881944443,0.9544098990355594,312.4764599609375,buggy
445,baseline_exp_appearance_4,e,5,0.9249609375,0.952493554946852,403.9754654947917,buggy
446,baseline_exp_appearance_4,e,6,0.9168378363715278,0.945183943036284,463.5854074435764,buggy
447,baseline_exp_appearance_4,e,7,0.9174869791666668,0.943267022964019,434.1011328125,buggy
448,baseline_exp_appearance_4,e,8,0.9189412434895832,0.945133259384512,449.3372154405382,buggy
449,baseline_exp_appearance_4,e,9,0.84945068359375,0.9540763655727929,277.8175914171007,buggy
450,baseline_exp_appearance_4,f,0,1.0,1.0,0.0,buggy
451,baseline_exp_appearance_4,f,1,0.9735655381944444,0.9883891754625912,132.12940755208334,buggy
452,baseline_exp_appearance_4,f,2,0.9650493706597222,0.9829189905483556,124.0695480685764,buggy
453,baseline_exp_appearance_4,f,3,0.9513186306423612,0.966838772590435,345.15757351345485,buggy
454,baseline_exp_appearance_4,f,4,0.9374590386284722,0.9562527488981766,417.3489331054688,buggy
455,baseline_exp_appearance_4,f,5,0.9440738932291668,0.9617233791152412,347.67821017795137,buggy
456,baseline_exp_appearance_4,f,6,0.9306602647569444,0.9504827536181985,463.0543617078993,buggy
457,baseline_exp_appearance_4,f,7,0.93884521484375,0.9540261055911012,432.2387790256077,buggy
458,baseline_exp_appearance_4,f,8,0.9327471245659722,0.9564285710306714,238.05099853515625,buggy
459,baseline_exp_appearance_4,f,9,0.8209589301215278,0.9383314073477272,439.9256911892361,buggy
460,baseline_exp_appearance_4,g,0,1.0,1.0,0.0,buggy
461,baseline_exp_appearance_4,g,1,0.9665451388888888,0.9851300101077892,135.05138943142362,buggy
462,baseline_exp_appearance_4,g,2,0.9539369032118056,0.9762907048442736,183.2258924696181,buggy
463,baseline_exp_appearance_4,g,3,0.9374723307291668,0.9573456164623568,401.1485451931424,buggy
464,baseline_exp_appearance_4,g,4,0.9409247504340278,0.9603197230983382,304.19377685546874,buggy
465,baseline_exp_appearance_4,g,5,0.9384035915798612,0.9590652878239,353.1544683159722,buggy
466,baseline_exp_appearance_4,g,6,0.9226557074652778,0.9443427945486952,559.1498914930555,buggy
467,baseline_exp_appearance_4,g,7,0.9361227756076388,0.953922275195659,402.1665855577257,buggy
468,baseline_exp_appearance_4,g,8,0.9234326171875,0.9438539436742674,503.8914615885417,buggy
469,baseline_exp_appearance_4,g,9,0.8434206814236112,0.9412359705494716,385.4667572699653,buggy
470,baseline_exp_appearance_4,h,0,1.0,1.0,0.0,buggy
471,baseline_exp_appearance_4,h,1,0.9600311957465276,0.9824503493132976,128.02143500434028,buggy
472,baseline_exp_appearance_4,h,2,0.9527821180555556,0.9776047272516808,128.12851671006945,buggy
473,baseline_exp_appearance_4,h,3,0.9370393880208332,0.9589159643683784,352.4187269422743,buggy
474,baseline_exp_appearance_4,h,4,0.9277145724826388,0.9517212223929494,400.30560167100697,buggy
475,baseline_exp_appearance_4,h,5,0.9264442274305555,0.950471754120149,426.0579893663194,buggy
476,baseline_exp_appearance_4,h,6,0.9186363389756944,0.944584560446019,508.3773939344618,buggy
477,baseline_exp_appearance_4,h,7,0.9236081271701388,0.9455650494962998,485.0343337673611,buggy
478,baseline_exp_appearance_4,h,8,0.9169992404513888,0.9415959725995352,512.9904470486111,buggy
479,baseline_exp_appearance_4,h,9,0.8159421115451388,0.9362729197367312,374.0910978190104,buggy
480,baseline_exp_appearance_4,i,0,1.0,1.0,0.0,buggy
481,baseline_exp_appearance_4,i,1,0.9590475802951388,0.9733665200196226,231.15033799913195,buggy
482,baseline_exp_appearance_4,i,2,0.9479169379340278,0.9646146681990824,340.748203125,buggy
483,baseline_exp_appearance_4,i,3,0.9486151801215278,0.9637019687351788,339.95582573784725,buggy
484,baseline_exp_appearance_4,i,4,0.9414873589409722,0.9587178747416358,341.1574102105035,buggy
485,baseline_exp_appearance_4,i,5,0.9543511284722224,0.96813131878071,230.20679307725692,buggy
486,baseline_exp_appearance_4,i,6,0.9355254448784722,0.9543088789948284,456.3585305447049,buggy
487,baseline_exp_appearance_4,i,7,0.9381453450520834,0.9540097046285064,477.2282945421007,buggy
488,baseline_exp_appearance_4,i,8,0.9342201063368056,0.951905342699049,394.1985915798611,buggy
489,baseline_exp_appearance_4,i,9,0.8413506401909723,0.956862601282681,247.090950249566,buggy
490,baseline_exp_appearance_4,j,0,1.0,1.0,0.0,buggy
491,baseline_exp_appearance_4,j,1,0.9589393446180556,0.9837445592117672,57.39619656032986,buggy
492,baseline_exp_appearance_4,j,2,0.9504478624131945,0.9761905387848518,111.3238734266493,buggy
493,baseline_exp_appearance_4,j,3,0.9454134114583334,0.9697580384062938,244.95953938802083,buggy
494,baseline_exp_appearance_4,j,4,0.9236244032118056,0.9508924676089076,314.23638644748263,buggy
495,baseline_exp_appearance_4,j,5,0.9247561306423612,0.9506305138162676,425.0970488823785,buggy
496,baseline_exp_appearance_4,j,6,0.92749755859375,0.9511767862539584,305.68433485243054,buggy
497,baseline_exp_appearance_4,j,7,0.9326963975694444,0.9538605548297618,312.3848906792535,buggy
498,baseline_exp_appearance_4,j,8,0.9184453667534722,0.944321179277524,435.6961040581597,buggy
499,baseline_exp_appearance_4,j,9,0.8212923177083333,0.9349334911404674,426.40940619574656,buggy
500,baseline_exp_appearance_5,a,0,1.0,1.0,0.0,buggy
501,baseline_exp_appearance_5,a,1,0.89547607421875,0.962147642263872,273.9355476888021,buggy
502,baseline_exp_appearance_5,a,2,0.88636962890625,0.9534264195482498,396.1729378255208,buggy
503,baseline_exp_appearance_5,a,3,0.8811040581597223,0.9493121329070636,421.4258181423611,buggy
504,baseline_exp_appearance_5,a,4,0.8759046766493056,0.9454782886922892,425.7854513888889,buggy
505,baseline_exp_appearance_5,a,5,0.87468017578125,0.9438095654482022,475.2324435763889,buggy
506,baseline_exp_appearance_5,a,6,0.8741718207465278,0.9435242276914088,487.4615101453993,buggy
507,baseline_exp_appearance_5,a,7,0.8768348524305556,0.9440926260371428,444.6517060004341,buggy
508,baseline_exp_appearance_5,a,8,0.865029296875,0.9344440689991996,580.0181325954861,buggy
509,baseline_exp_appearance_5,a,9,0.8598025173611111,0.9603201036677512,175.12449191623264,buggy
510,baseline_exp_appearance_5,b,0,1.0,1.0,0.0,buggy
511,baseline_exp_appearance_5,b,1,0.8983626302083333,0.961752152609379,288.8908430989583,buggy
